year,haul_date,species,fmp_area,extrapolated_weight
2019,2019-10-01T08:00:00Z,307,GOA,80.17
2019,2019-10-02T08:00:00Z,307,GOA,33.92
2019,2019-10-02T08:00:00Z,307,GOA,108.43
2019,2019-07-13T08:00:00Z,307,GOA,2260.06
2019,2019-07-14T08:00:00Z,307,GOA,50.92
2019,2019-07-15T08:00:00Z,307,GOA,40.17
2019,2019-10-10T08:00:00Z,307,GOA,79.92
2019,2019-10-10T08:00:00Z,307,GOA,33.13
2019,2019-10-11T08:00:00Z,307,GOA,86.86
2019,2019-10-11T08:00:00Z,307,GOA,131.01
2019,2019-10-11T08:00:00Z,307,GOA,3.84
2019,2019-10-12T08:00:00Z,307,GOA,18.03
2019,2019-10-12T08:00:00Z,307,GOA,76.95
2019,2019-07-21T08:00:00Z,307,GOA,173.02
2019,2019-07-21T08:00:00Z,307,GOA,266.29
2019,2019-09-22T08:00:00Z,307,GOA,1330.76
2019,2019-09-23T08:00:00Z,307,GOA,NA
2019,2019-09-24T08:00:00Z,307,GOA,236.85
2019,2019-09-24T08:00:00Z,307,GOA,70.18
2019,2019-10-07T08:00:00Z,307,GOA,51.16
2019,2019-10-08T08:00:00Z,307,GOA,257.09
2019,2019-10-08T08:00:00Z,307,GOA,14.88
2019,2019-10-09T08:00:00Z,307,GOA,187.01
2019,2019-10-09T08:00:00Z,307,GOA,45.48
2019,2019-07-13T08:00:00Z,307,GOA,24.75
2019,2019-07-13T08:00:00Z,307,GOA,14.6
2019,2019-07-14T08:00:00Z,307,GOA,15.3
2019,2019-07-14T08:00:00Z,307,GOA,14.8
2019,2019-07-14T08:00:00Z,307,GOA,6.3
2019,2019-07-15T08:00:00Z,307,GOA,NA
2019,2019-07-15T08:00:00Z,307,GOA,8
2019,2019-07-18T08:00:00Z,307,GOA,35.52
2019,2019-07-18T08:00:00Z,307,GOA,NA
2019,2019-07-18T08:00:00Z,307,GOA,NA
2019,2019-03-03T09:00:00Z,307,GOA,6866.31
2019,2019-09-28T08:00:00Z,307,GOA,NA
2019,2019-09-29T08:00:00Z,307,GOA,140.46
2019,2019-09-29T08:00:00Z,307,GOA,NA
2019,2019-09-29T08:00:00Z,307,GOA,130.09
2019,2019-09-30T08:00:00Z,307,GOA,123.35
2019,2019-10-01T08:00:00Z,307,GOA,NA
2019,2019-10-28T08:00:00Z,307,GOA,39.6
2019,2019-10-28T08:00:00Z,307,GOA,33.32
2019,2019-10-28T08:00:00Z,307,GOA,32.12
2019,2019-10-29T08:00:00Z,307,GOA,53.19
2019,2019-10-29T08:00:00Z,307,GOA,133.11
2019,2019-10-29T08:00:00Z,307,GOA,183.98
2019,2019-10-20T08:00:00Z,307,GOA,NA
2019,2019-09-18T08:00:00Z,307,GOA,35.1
2019,2019-09-18T08:00:00Z,307,GOA,16.2
2019,2019-09-18T08:00:00Z,307,GOA,55.86
2019,2019-09-19T08:00:00Z,307,GOA,94.6
2019,2019-09-19T08:00:00Z,307,GOA,163.48
2019,2019-10-20T08:00:00Z,307,GOA,195.34
2019,2019-10-20T08:00:00Z,307,GOA,35.97
2019,2019-10-21T08:00:00Z,307,GOA,88.18
2019,2019-10-30T08:00:00Z,307,GOA,29.71
2019,2019-10-29T08:00:00Z,307,GOA,203.85
2019,2019-10-21T08:00:00Z,307,GOA,91.32
2019,2019-10-13T08:00:00Z,307,GOA,NA
2019,2019-10-13T08:00:00Z,307,GOA,156.37
2019,2019-10-14T08:00:00Z,307,GOA,7
2019,2019-10-14T08:00:00Z,307,GOA,36.57
2019,2019-10-14T08:00:00Z,307,GOA,91.3
2019,2019-10-17T08:00:00Z,307,GOA,13.36
2019,2019-08-31T08:00:00Z,307,GOA,16.2
2019,2019-08-31T08:00:00Z,307,GOA,NA
2019,2019-08-31T08:00:00Z,307,GOA,NA
2019,2019-08-31T08:00:00Z,307,GOA,NA
2019,2019-10-18T08:00:00Z,307,GOA,NA
2019,2019-10-18T08:00:00Z,307,GOA,52.5
2019,2019-06-20T08:00:00Z,307,GOA,10.8
2019,2019-08-27T08:00:00Z,307,GOA,9
2019,2019-10-28T08:00:00Z,307,GOA,NA
2019,2019-10-29T08:00:00Z,307,GOA,10.56
2019,2019-10-30T08:00:00Z,307,GOA,162.55
2019,2019-10-30T08:00:00Z,307,GOA,148.59
2019,2019-10-19T08:00:00Z,307,GOA,NA
2019,2019-10-19T08:00:00Z,307,GOA,209.42
2019,2019-10-20T08:00:00Z,307,GOA,82.39
2019,2019-10-20T08:00:00Z,307,GOA,NA
2019,2019-10-22T08:00:00Z,307,GOA,28.8
2019,2019-10-22T08:00:00Z,307,GOA,NA
2019,2019-10-22T08:00:00Z,307,GOA,NA
2019,2019-10-20T08:00:00Z,307,GOA,NA
2019,2019-10-20T08:00:00Z,307,GOA,NA
2019,2019-10-20T08:00:00Z,307,GOA,NA
2019,2019-10-21T08:00:00Z,307,GOA,62.4
2019,2019-10-21T08:00:00Z,307,GOA,NA
2019,2019-10-22T08:00:00Z,307,GOA,69.08
2019,2019-10-25T08:00:00Z,307,GOA,NA
2019,2019-10-26T08:00:00Z,307,GOA,43.11
2019,2019-10-26T08:00:00Z,307,GOA,NA
2019,2019-10-27T08:00:00Z,307,GOA,22
2019,2019-10-27T08:00:00Z,307,GOA,NA
2019,2019-10-21T08:00:00Z,307,GOA,NA
2019,2019-10-21T08:00:00Z,307,GOA,38
2019,2019-11-02T08:00:00Z,307,GOA,148.44
2019,2019-09-03T08:00:00Z,307,GOA,NA
2019,2019-09-03T08:00:00Z,307,GOA,NA
2019,2019-07-21T08:00:00Z,307,GOA,63.32
2019,2019-07-21T08:00:00Z,307,GOA,108.27
2019,2019-07-21T08:00:00Z,307,GOA,184.94
2019,2019-07-22T08:00:00Z,307,GOA,309.19
2019,2019-07-22T08:00:00Z,307,GOA,40.74
2019,2019-07-22T08:00:00Z,307,GOA,178.49
2019,2019-06-17T08:00:00Z,307,GOA,NA
2019,2019-11-04T09:00:00Z,307,GOA,3091.27
2019,2019-06-19T08:00:00Z,307,GOA,302.17
2019,2019-06-19T08:00:00Z,307,GOA,NA
2019,2019-06-19T08:00:00Z,307,GOA,NA
2019,2019-07-27T08:00:00Z,307,GOA,35.52
2019,2019-07-29T08:00:00Z,307,GOA,245.28
2019,2019-07-29T08:00:00Z,307,GOA,169.13
2019,2019-07-29T08:00:00Z,307,GOA,240.49
2019,2019-07-29T08:00:00Z,307,GOA,702.06
2019,2019-07-29T08:00:00Z,307,GOA,615.48
2019,2019-07-29T08:00:00Z,307,GOA,599.06
2019,2019-07-30T08:00:00Z,307,GOA,27.44
2019,2019-07-31T08:00:00Z,307,GOA,34.25
2019,2019-07-31T08:00:00Z,307,GOA,10.3
2019,2019-08-28T08:00:00Z,307,GOA,NA
2019,2019-08-28T08:00:00Z,307,GOA,NA
2019,2019-08-29T08:00:00Z,307,GOA,NA
